OBJECT_NAME,FIELD_NAME,OBJECT_LABEL,FIELD_LABEL,FIELD_TYPE,FIELD_LENGTH,CREATEABLE,CALCULATED,PICKLIST,REFERENCE
"Event","McLabs2__OSF_ID__c","Event","OSF ID","string","99","true","false","",""
"Event","WhatID__c","Event","WhatID","string","1300","false","true","",""
"Event","McLabs2__Imported_Date__c","Event","Imported Date","date","0","true","false","",""
"Event","McLabs2__Import_Batch_ID__c","Event","Import Batch ID","string","18","true","false","",""
"McLabs2__Transaction__c","Id","Deal Party","Record ID","id","18","false","false","",""
"McLabs2__Transaction__c","OwnerId","Deal Party","Owner ID","reference","18","true","false","","GroupUser"
"McLabs2__Transaction__c","CreatedDate","Deal Party","Created Date","datetime","0","false","false","",""
"McLabs2__Transaction__c","CreatedById","Deal Party","Created By ID","reference","18","false","false","","User"
"McLabs2__Transaction__c","LastModifiedDate","Deal Party","Last Modified Date","datetime","0","false","false","",""
"McLabs2__Transaction__c","LastModifiedById","Deal Party","Last Modified By ID","reference","18","false","false","","User"
"McLabs2__Transaction__c","Name","Deal Party","Deal Party Id","string","80","false","false","",""
"McLabs2__Transaction__c","SystemModstamp","Deal Party","System Modstamp","datetime","0","false","false","",""
"McLabs2__Transaction__c","McLabs2__Contact__c","Deal Party","Contact","reference","18","true","false","","Contact"
"McLabs2__Transaction__c","McLabs2__Escrow__c","Deal Party","Project","reference","18","true","false","","McLabs2__Escrow__c"
"McLabs2__Transaction__c","McLabs2__Sale_CAP__c","Deal Party","Sale CAP","percent","0","false","true","",""
"McLabs2__Transaction__c","McLabs2__Role__c","Deal Party","Role","picklist","255","true","false","Buyer|Buyer Attorney|Buyer Broker|Seller|Seller Attorney|Seller Broker|Tenant|Tenant's Attorney|Tenant's Broker|Landlord|Landlord's Attorney|Landlord's Broker",""
"McLabs2__Transaction__c","McLabs2__Sale_Date__c","Deal Party","Sale Date","date","0","false","true","",""
"McLabs2__Transaction__c","McLabs2__Sale_Price_SF__c","Deal Party","Sale Price/SF","currency","0","false","true","",""
"McLabs2__Transaction__c","McLabs2__Sale_Price__c","Deal Party","Sale Price","currency","0","false","true","",""
"McLabs2__Transaction__c","McLabs2__Sale__c","Deal Party","Comp","reference","18","true","false","","McLabs2__Sale__c"
"McLabs2__Transaction__c","Lease_Expiration_Date__c","Deal Party","Lease Expiration Date","date","0","false","true","",""
"McLabs2__Transaction__c","Rental_Rent__c","Deal Party","Rental Rent","currency","0","false","true","",""
"McLabs2__Transaction__c","Lease_Type__c","Deal Party","Lease Type","string","1300","false","true","",""
"McLabs2__Transaction__c","Lease_Commencement_Date__c","Deal Party","Lease Commencement Date","date","0","false","true","",""
"McLabs2__Transaction__c","McLabs2__Company__c","Deal Party","Company","string","1300","false","true","",""
"McLabs2__Transaction__c","Company__c","Deal Party","Company","reference","18","true","false","","Account"
"McLabs2__Transaction__c","Property_sold__c","Deal Party","Property Sold","string","1300","false","true","",""
"McLabs2__Transaction__c","Property_Leased__c","Deal Party","Property Leased","string","1300","false","true","",""
"McLabs2__Transaction__c","Suite_Floor__c","Deal Party","Suite/Floor #","string","1300","false","true","",""
"McLabs2__Transaction__c","McLabs2__Transcation_Company__c","Deal Party","Company","reference","18","true","false","","Account"
"McLabs2__Transaction__c","McLabs2__Import_Batch_ID__c","Deal Party","Import Batch ID","string","18","true","false","",""
"McLabs2__Transaction__c","McLabs2__Imported_Date__c","Deal Party","Imported Date","date","0","true","false","",""
"Account","Id","Company","Company ID","id","18","false","false","",""
"Account","Name","Company","Company Name","string","255","true","false","",""
"Account","MasterRecordId","Company","Master Record ID","reference","18","false","false","","Account"
"Account","IsDeleted","Company","Deleted","boolean","0","false","false","",""
"Account","Type","Company","Company Type","picklist","40","true","false","Brokerage|Owner/Investor|Tenant|Vendor|Other",""
"Account","ParentId","Company","Parent Company","reference","18","true","false","","Account"
"Account","RecordTypeId","Company","Company Record Type","reference","18","true","false","","RecordType"
"Account","BillingStreet","Company","Street","textarea","255","true","false","",""
"Account","BillingState","Company","State/Province","string","80","true","false","",""
"Account","BillingCity","Company","City","string","40","true","false","",""
"Account","BillingPostalCode","Company","Zip/Postal Code","string","20","true","false","",""
"McLabs2__Transaction__c","Rental_Rate_Type__c","Deal Party","Rental Rate Type","string","1300","false","true","",""
"Account","BillingCountry","Company","Country","string","80","true","false","",""
"Account","BillingAddress","Company","Address","address","0","false","false","",""
"Account","BillingLongitude","Company","Longitude","double","0","true","false","",""
"Account","ShippingStreet","Company","Shipping Street","textarea","255","true","false","",""
"Account","ShippingCity","Company","Shipping City","string","40","true","false","",""
"McLabs2__Transaction__c","IsDeleted","Deal Party","Deleted","boolean","0","false","false","",""
"Account","ShippingPostalCode","Company","Shipping Zip/Postal Code","string","20","true","false","",""
"Account","ShippingCountry","Company","Shipping Country","string","80","true","false","",""
"Account","ShippingLatitude","Company","Shipping Latitude","double","0","true","false","",""
"Account","ShippingState","Company","Shipping State/Province","string","80","true","false","",""
"Account","ShippingAddress","Company","Shipping Address","address","0","false","false","",""
"Account","Fax","Company","Company Fax","phone","40","true","false","",""
"Account","Website","Company","Website","url","255","true","false","",""
"Account","Phone","Company","Company Phone","phone","40","true","false","",""
"Account","PhotoUrl","Company","Photo URL","url","255","false","false","",""
"Account","Industry","Company","Industry","picklist","40","true","false","Agriculture|Apparel|Banking|Biotechnology|Chemicals|Communications|Construction|Consulting|Education|Electronics|Energy|Engineering|Entertainment|Environmental|Finance|Food & Beverage|Government|Healthcare|Hospitality|Insurance|Machinery|Manufacturing|Media|Not For Profit|Other|Recreation|Retail|Shipping|Technology|Telecommunications|Transportation|Utilities|Real Estate|Materials|Software",""
"Account","NumberOfEmployees","Company","Employees","int","0","true","false","",""
"Account","ShippingLongitude","Company","Shipping Longitude","double","0","true","false","",""
"Account","Description","Company","Company Description","textarea","32000","true","false","",""
"Account","OwnerId","Company","Company Owner","reference","18","true","false","","User"
"Account","AnnualRevenue","Company","Annual Revenue","currency","0","true","false","",""
"Account","CreatedById","Company","Created By ID","reference","18","false","false","","User"
"Account","CreatedDate","Company","Created Date","datetime","0","false","false","",""
"Account","LastModifiedById","Company","Last Modified By ID","reference","18","false","false","","User"
"Account","SystemModstamp","Company","System Modstamp","datetime","0","false","false","",""
"Account","LastModifiedDate","Company","Last Modified Date","datetime","0","false","false","",""
"Account","BillingLatitude","Company","Latitude","double","0","true","false","",""
"Account","LastReferencedDate","Company","Last Referenced Date","datetime","0","false","false","",""
"Account","JigsawCompanyId","Company","Jigsaw Company ID","string","20","false","false","",""
"Account","AccountSource","Company","Company Source","picklist","40","true","false","Advertisement|Employee Referral|External Referral|Partner|Public Relations|Seminar - Internal|Seminar - Partner|Trade Show|Web|Word of mouth|Other",""
"Account","McLabs2__Count_of_Properties__c","Company","# of Properties","double","0","true","false","",""
"Account","McLabs2__OSF_ID__c","Company","External ID","string","100","true","false","",""
"Account","McLabs2__SLA__c","Company","SLA","picklist","255","true","false","Gold|Silver|Platinum|Bronze",""
"Account","McLabs2__Import_Batch_ID__c","Company","Import Batch ID","string","18","true","false","",""
"Account","LastViewedDate","Company","Last Viewed Date","datetime","0","false","false","",""
"Account","McLabs2__Email__c","Company","Email","email","80","true","false","",""
"Account","McLabs2__Imported_Date__c","Company","Imported Date","date","0","true","false","",""
"Account","LastActivityDate","Company","Last Activity","date","0","false","false","",""
"McLabs2__Proposal__c","Id","Pitch","Record ID","id","18","false","false","",""
"McLabs2__Proposal__c","IsDeleted","Pitch","Deleted","boolean","0","false","false","",""
"McLabs2__Proposal__c","OwnerId","Pitch","Owner ID","reference","18","true","false","","GroupUser"
"McLabs2__Proposal__c","RecordTypeId","Pitch","Record Type ID","reference","18","true","false","","RecordType"
"McLabs2__Proposal__c","CreatedById","Pitch","Created By ID","reference","18","false","false","","User"
"McLabs2__Proposal__c","LastModifiedDate","Pitch","Last Modified Date","datetime","0","false","false","",""
"McLabs2__Proposal__c","SystemModstamp","Pitch","System Modstamp","datetime","0","false","false","",""
"McLabs2__Proposal__c","Name","Pitch","Pitch Name","string","80","true","false","",""
"McLabs2__Proposal__c","LastModifiedById","Pitch","Last Modified By ID","reference","18","false","false","","User"
"McLabs2__Proposal__c","CreatedDate","Pitch","Created Date","datetime","0","false","false","",""
"McLabs2__Proposal__c","LastActivityDate","Pitch","Last Activity Date","date","0","false","false","",""
"McLabs2__Proposal__c","McLabs2__Broker_Coop__c","Pitch","Broker Coop %","percent","0","true","false","",""
"McLabs2__Proposal__c","LastReferencedDate","Pitch","Last Referenced Date","datetime","0","false","false","",""
"McLabs2__Proposal__c","McLabs2__Broker_Proposed_Price__c","Pitch","Broker Proposed Price","currency","0","true","false","",""
"McLabs2__Proposal__c","McLabs2__Client__c","Pitch","Client Contact","reference","18","true","false","","Contact"
"McLabs2__Proposal__c","McLabs2__Date_of_First_Appointment__c","Pitch","Date of First Appointment","date","0","true","false","",""
"McLabs2__Proposal__c","McLabs2__Date_of_Proposal_Appointment__c","Pitch","Pursuit Delivery Date","date","0","true","false","",""
"McLabs2__Proposal__c","LastViewedDate","Pitch","Last Viewed Date","datetime","0","false","false","",""
"McLabs2__Proposal__c","McLabs2__Due_Diligence_Received__c","Pitch","Due Diligence Received","date","0","true","false","",""
"McLabs2__Proposal__c","McLabs2__Notes__c","Pitch","Notes","textarea","255","true","false","",""
"McLabs2__Proposal__c","McLabs2__OSF_ID__c","Pitch","External ID","string","100","true","false","",""
"McLabs2__Proposal__c","McLabs2__List_Probability__c","Pitch","Probability","percent","0","true","false","",""
"McLabs2__Proposal__c","McLabs2__Other_Broker__c","Pitch","Other Broker","reference","18","true","false","","Contact"
"McLabs2__Proposal__c","McLabs2__Property__c","Pitch","Property","reference","18","true","false","","McLabs2__Property__c"
"McLabs2__Proposal__c","McLabs2__Sell_Probability__c","Pitch","Sell Probability","percent","0","true","false","",""
"McLabs2__Proposal__c","McLabs2__Seller_Price_Expectation__c","Pitch","Seller Price Expectation","currency","0","true","false","",""
"McLabs2__Proposal__c","McLabs2__Status__c","Pitch","Status","picklist","255","true","false","Waiting for Books & Records|Dead|Working|Waiting to be Presented|Presented|Won|Not Won",""
"McLabs2__Proposal__c","McLabs2__Commission__c","Pitch","Commission Amount","currency","0","true","false","",""
"McLabs2__Proposal__c","McLabs2__Broker_Proposed_CAP__c","Pitch","Broker Proposed CAP","percent","0","true","false","",""
"McLabs2__Proposal__c","McLabs2__Won__c","Pitch","Won","boolean","0","false","true","",""
"McLabs2__Proposal__c","McLabs2__Import_Batch_ID__c","Pitch","Import Batch ID","string","18","true","false","",""
"McLabs2__Proposal__c","McLabs2__Client_Company__c","Pitch","Client Company","reference","18","true","false","","Account"
"McLabs2__Proposal__c","McLabs2__Imported_Date__c","Pitch","Imported Date","date","0","true","false","",""
"McLabs2__Invoice__c","OwnerId","Invoice","Owner ID","reference","18","true","false","","GroupUser"
"McLabs2__Invoice__c","Id","Invoice","Record ID","id","18","false","false","",""
"McLabs2__Invoice__c","Name","Invoice","Invoice Number","string","80","false","false","",""
"McLabs2__Invoice__c","CreatedDate","Invoice","Created Date","datetime","0","false","false","",""
"McLabs2__Invoice__c","CreatedById","Invoice","Created By ID","reference","18","false","false","","User"
"McLabs2__Invoice__c","LastModifiedById","Invoice","Last Modified By ID","reference","18","false","false","","User"
"McLabs2__Invoice__c","LastModifiedDate","Invoice","Last Modified Date","datetime","0","false","false","",""
"McLabs2__Invoice__c","LastActivityDate","Invoice","Last Activity Date","date","0","false","false","",""
"McLabs2__Invoice__c","SystemModstamp","Invoice","System Modstamp","datetime","0","false","false","",""
"McLabs2__Invoice__c","LastViewedDate","Invoice","Last Viewed Date","datetime","0","false","false","",""
"McLabs2__Invoice__c","LastReferencedDate","Invoice","Last Referenced Date","datetime","0","false","false","",""
"McLabs2__Invoice__c","McLabs2__Comp_Type__c","Invoice","Comp Type","string","1300","false","true","",""
"McLabs2__Invoice__c","McLabs2__Comp__c","Invoice","Comp","reference","18","true","false","","McLabs2__Sale__c"
"McLabs2__Invoice__c","McLabs2__Days_Overdue__c","Invoice","Days Overdue","double","0","false","true","",""
"McLabs2__Invoice__c","IsDeleted","Invoice","Deleted","boolean","0","false","false","",""
"McLabs2__Invoice__c","McLabs2__Date_Paid__c","Invoice","Date Paid in Full","date","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Due_Date__c","Invoice","Due Date","date","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Invoice_Date__c","Invoice","Invoice Date","date","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Due_Upon__c","Invoice","Due Upon","picklist","255","true","false","Lease Commencement|Lease Execution|Occupancy|Open for Business|Security Deposit|Closing|Other",""
"McLabs2__Invoice__c","McLabs2__Recipient_Account__c","Invoice","Recipient Account","reference","18","true","false","","Account"
"McLabs2__Invoice__c","McLabs2__Payment_Information__c","Invoice","Payment Information","reference","18","true","false","","McLabs2__Payment_Information__c"
"McLabs2__Invoice__c","McLabs2__Paid__c","Invoice","Paid in Full","boolean","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Percent_Due__c","Invoice","Commission Percent Due","percent","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Total_Commissions__c","Invoice","Total Commissions","currency","0","false","true","",""
"McLabs2__Invoice__c","McLabs2__Tax__c","Invoice","Tax","currency","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Recipient__c","Invoice","Recipient","reference","18","true","false","","Contact"
"McLabs2__Invoice__c","McLabs2__Subtotal__c","Invoice","Subtotal","currency","0","false","true","",""
"McLabs2__Invoice__c","McLabs2__Total_Due__c","Invoice","Total Due","currency","0","false","true","",""
"McLabs2__Invoice__c","McLabs2__Bill_To__c","Invoice","Bill To","picklist","255","true","false","Recipient Account|Property Ownership Entity",""
"McLabs2__Invoice__c","McLabs2__Commission_Amount_Due__c","Invoice","Commission Amount Due","currency","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Amount_Paid__c","Invoice","Amount Paid","currency","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Balance__c","Invoice","Balance","currency","0","false","true","",""
"McLabs2__Invoice__c","McLabs2__Invoice_Template__c","Invoice","Invoice Template","reference","18","true","false","","McLabs2__Invoice_Template__c"
"McLabs2__Invoice__c","McLabs2__Term_End__c","Invoice","Term End","date","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Notes__c","Invoice","Notes","textarea","32768","true","false","",""
"McLabs2__Invoice__c","McLabs2__Term_Start__c","Invoice","Term Start","date","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Import_Batch_ID__c","Invoice","Import Batch ID","string","18","true","false","",""
"McLabs2__Invoice__c","McLabs2__Rent_for_the_Term__c","Invoice","Rent for the Term","currency","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Imported_Date__c","Invoice","Imported Date","date","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Taxes_Recovered__c","Invoice","Taxes Recovered","currency","0","true","false","",""
"McLabs2__Invoice__c","McLabs2__Write_Off_Value__c","Invoice","Write Off Value","currency","0","true","false","",""
"Task","WhoId","Task","Name ID","reference","18","true","false","","ContactLead"
"Task","Id","Task","Activity ID","id","18","false","false","",""
"Task","WhatId","Task","Related To ID","reference","18","true","false","","AccountAssetCampaignCaseContractMcLabs2__Commission_Plan__cMcLabs2__Escrow__cMcLabs2__Invoice_Payment__cMcLabs2__Invoice_Template__cMcLabs2__Invoice__cMcLabs2__Lease_Proposal__cMcLabs2__Listing__cMcLabs2__Milestone1_Milestone__cMcLabs2__Payment__cMcLabs2__Property__cMcLabs2__Proposal__cMcLabs2__Sale__cMcLabs2__Spaces__cOpportunityOrderProduct2Solution"
"Task","Subject","Task","Subject","combobox","255","true","false","Call|Email|Follow-up Call|Meeting|Note|Other",""
"Task","ActivityDate","Task","Due Date Only","date","0","true","false","",""
"Task","Status","Task","Status","picklist","40","true","false","Not Started|In Progress|Completed|Waiting on someone else|Deferred",""
"Task","IsHighPriority","Task","High Priority","boolean","0","false","false","",""
"Task","OwnerId","Task","Assigned To ID","reference","18","true","false","","User"
"Task","Priority","Task","Priority","picklist","40","true","false","High|Normal|Low",""
"Task","Description","Task","Description","textarea","32000","true","false","",""
"Task","IsDeleted","Task","Deleted","boolean","0","false","false","",""
"Task","AccountId","Task","Company","reference","18","false","false","","Account"
"Task","IsClosed","Task","Closed","boolean","0","false","false","",""
"Task","CreatedById","Task","Created By ID","reference","18","false","false","","User"
"Task","CreatedDate","Task","Created Date","datetime","0","false","false","",""
"Task","LastModifiedDate","Task","Last Modified Date","datetime","0","false","false","",""
"Task","SystemModstamp","Task","System Modstamp","datetime","0","false","false","",""
"Task","LastModifiedById","Task","Last Modified By ID","reference","18","false","false","","User"
"Task","IsArchived","Task","Archived","boolean","0","false","false","",""
"Task","CallDurationInSeconds","Task","Call Duration","int","0","true","false","",""
"Task","CallDisposition","Task","Call Result","string","255","true","false","",""
"Task","CallType","Task","Call Type","picklist","40","true","false","Internal|Inbound|Outbound",""
"Task","ReminderDateTime","Task","Reminder Date/Time","datetime","0","true","false","",""
"Task","CallObject","Task","Call Object Identifier","string","255","true","false","",""
"Task","RecurrenceActivityId","Task","Recurrence Activity ID","reference","18","false","false","","Task"
"Task","IsRecurrence","Task","Create Recurring Series of Tasks","boolean","0","true","false","",""
"Task","IsReminderSet","Task","Reminder Set","boolean","0","true","false","",""
"Task","RecurrenceEndDateOnly","Task","End Date","date","0","true","false","",""
"Task","RecurrenceTimeZoneSidKey","Task","Recurrence Time Zone","picklist","40","true","false","Pacific/Kiritimati|Pacific/Chatham|Pacific/Auckland|Pacific/Enderbury|Pacific/Tongatapu|Asia/Kamchatka|Pacific/Fiji|Australia/Lord_Howe|Australia/Sydney|Pacific/Guadalcanal|Pacific/Norfolk|Australia/Adelaide|Australia/Brisbane|Australia/Darwin|Asia/Seoul|Asia/Tokyo|Asia/Hong_Kong|Asia/Kuala_Lumpur|Asia/Manila|Asia/Shanghai|Asia/Singapore|Asia/Taipei|Australia/Perth|Asia/Bangkok|Asia/Ho_Chi_Minh|Asia/Jakarta|Asia/Rangoon|Asia/Dhaka|Asia/Kathmandu|Asia/Colombo|Asia/Kolkata|Asia/Karachi|Asia/Tashkent|Asia/Yekaterinburg|Asia/Kabul|Asia/Baku|Asia/Dubai|Asia/Tbilisi|Asia/Yerevan|Asia/Tehran|Africa/Nairobi|Asia/Baghdad|Asia/Kuwait|Asia/Riyadh|Europe/Istanbul|Europe/Minsk|Europe/Moscow|Africa/Cairo|Africa/Johannesburg|Asia/Beirut|Asia/Jerusalem|Europe/Athens|Europe/Bucharest|Europe/Helsinki|Africa/Algiers|Europe/Amsterdam|Europe/Berlin|Europe/Brussels|Europe/Paris|Europe/Prague|Europe/Rome|Africa/Casablanca|Europe/Dublin|Europe/Lisbon|Europe/London|GMT|America/Scoresbysund|Atlantic/Azores|Atlantic/Cape_Verde|America/Sao_Paulo|Atlantic/South_Georgia|America/Argentina/Buenos_Aires|America/Santiago|America/St_Johns|America/Caracas|America/Halifax|America/Puerto_Rico|Atlantic/Bermuda|America/Bogota|America/Indiana/Indianapolis|America/Lima|America/New_York|America/Panama|America/Chicago|America/El_Salvador|America/Mexico_City|America/Denver|America/Mazatlan|America/Phoenix|America/Los_Angeles|America/Tijuana|Pacific/Pitcairn|America/Anchorage|Pacific/Gambier|Pacific/Marquesas|America/Adak|Pacific/Honolulu|Pacific/Niue|Pacific/Pago_Pago",""
"Task","RecurrenceType","Task","Recurrence Type","picklist","40","true","false","RecursDaily|RecursEveryWeekday|RecursMonthly|RecursMonthlyNth|RecursWeekly|RecursYearly|RecursYearlyNth",""
"Task","RecurrenceInterval","Task","Recurrence Interval","int","0","true","false","",""
"Task","RecurrenceDayOfWeekMask","Task","Recurrence Day of Week Mask","int","0","true","false","",""
"Task","RecurrenceMonthOfYear","Task","Recurrence Month of Year","picklist","40","true","false","January|February|March|April|May|June|July|August|September|October|November|December",""
"Task","RecurrenceDayOfMonth","Task","Recurrence Day of Month","int","0","true","false","",""
"Task","RecurrenceInstance","Task","Recurrence Instance","picklist","40","true","false","First|Second|Third|Fourth|Last",""
"Task","RecurrenceRegeneratedType","Task","Repeat This Task","picklist","40","true","false","RecurrenceRegenerateAfterDueDate|RecurrenceRegenerateAfterToday|RecurrenceRegenerated",""
"Task","McLabs2__Call_Result__c","Task","Call Result","picklist","255","true","false","Busy Signal|Disconnected|Left Message|No Answer|Reached|Received Call|Unavailable|Wrong Number",""
"Task","RecurrenceStartDateOnly","Task","Start Date","date","0","true","false","",""
"Task","McLabs2__Description__c","Task","Comments","textarea","255","true","false","",""
"Task","McLabs2__Marketing_Phase__c","Task","Marketing Phase","picklist","255","true","false","Executive Summary Sent|Viewed Executive Summary|Entered Virtual Deal Room|Confidentiality Agreement Sent|Letter Of Intent|Viewed Agreement|Executed Agreement|Uploaded Agreement|Viewed Auction Page|Offering Memorandum Sent|Viewed Offers|Viewed Buyer Qualifications Page|Approved|Passed|Property Tour|Unapproved|Unsubscribed|Declined|Auction Approved|Auction Unapproved|Offers|Buyer Qualifications|Auction|Pursuing|Proposal Received|Proposal Sent|Purchase Agreement Received|Purchase Agreement Sent|Counter Offer Sent|Counter Offer Received|Property Inspection Report|Property Showing|LOI Sent|LOI Received|Environmental Report|Title Binder|Closing Scheduled",""
"Task","McLabs2__Meeting_Type__c","Task","Meeting Type","picklist","255","true","false","First Appointment|Proposal Appointment|Buyside Appointment|Relationship Appointment",""
"Task","McLabs2__Cold_Call__c","Task","Cold Call?","boolean","0","true","false","",""
"Task","McLabs2__OSF_ID__c","Task","OSF ID","string","99","true","false","",""
"Task","McLabs2__Import_Batch_ID__c","Task","Import Batch ID","string","18","true","false","",""
"McLabs2__Commission_Payment__c","IsDeleted","system.Commission Payment","Deleted","boolean","0","false","false","",""
"McLabs2__Commission_Payment__c","Id","system.Commission Payment","Record ID","id","18","false","false","",""
"McLabs2__Commission_Payment__c","Name","system.Commission Payment","Payable ID","string","80","false","false","",""
"McLabs2__Commission_Payment__c","CreatedById","system.Commission Payment","Created By ID","reference","18","false","false","","User"
"McLabs2__Commission_Payment__c","CreatedDate","system.Commission Payment","Created Date","datetime","0","false","false","",""
"Task","McLabs2__Imported_Date__c","Task","Imported Date","date","0","true","false","",""
"McLabs2__Commission_Payment__c","LastModifiedDate","system.Commission Payment","Last Modified Date","datetime","0","false","false","",""
"McLabs2__Commission_Payment__c","LastModifiedById","system.Commission Payment","Last Modified By ID","reference","18","false","false","","User"
"McLabs2__Commission_Payment__c","LastViewedDate","system.Commission Payment","Last Viewed Date","datetime","0","false","false","",""
"Task","WhatID__c","Task","WhatID","string","1300","false","true","",""
"McLabs2__Commission_Payment__c","SystemModstamp","system.Commission Payment","System Modstamp","datetime","0","false","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Agent_Split__c","system.Commission Payment","Agent Split","percent","0","true","false","",""
"McLabs2__Commission_Payment__c","LastReferencedDate","system.Commission Payment","Last Referenced Date","datetime","0","false","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Broker__c","system.Commission Payment","Agent","string","1300","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Broker_Id__c","system.Commission Payment","Agent Id","string","1300","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Commission_Record_Type__c","system.Commission Payment","Commission Record Type","string","1300","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Commission_Calculation_Details__c","system.Commission Payment","Commission Calculation Details","textarea","32768","true","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Date_Processed__c","system.Commission Payment","Date Processed","date","0","true","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Gross_Commission_Formula__c","system.Commission Payment","Gross Commission After Expenses","currency","0","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Invoice_Due_Date__c","system.Commission Payment","Invoice Due Date","date","0","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Commission__c","system.Commission Payment","Commission","reference","18","true","false","","McLabs2__Commission__c"
"McLabs2__Commission_Payment__c","McLabs2__Invoice_Paid__c","system.Commission Payment","Invoice Paid","boolean","0","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Gross_Commission__c","system.Commission Payment","System.Gross Commission","currency","0","true","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Net_Commission_Manipulated__c","system.Commission Payment","System.Net Commission","currency","0","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Net_Commission__c","system.Commission Payment","Net Commission","currency","0","true","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Invoice__c","system.Commission Payment","Invoice","reference","18","true","false","","McLabs2__Invoice__c"
"McLabs2__Commission_Payment__c","McLabs2__Status__c","system.Commission Payment","Status","string","1300","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Paid__c","system.Commission Payment","Agent Paid in Full","boolean","0","true","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Split_Percentage__c","system.Commission Payment","Split Percentage","percent","0","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Net_Commissions_Paid__c","system.Commission Payment","Net Commissions Paid","currency","0","true","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Splits_Calculated_When__c","system.Commission Payment","Splits Calculated When","picklist","255","true","false","Booked|Received",""
"McLabs2__Commission_Payment__c","McLabs2__Total_Payments__c","system.Commission Payment","Total Invoice Payments Allocated","currency","0","true","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Balance__c","system.Commission Payment","Balance","currency","0","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Splits_Crossed__c","system.Commission Payment","Split Crossed","boolean","0","true","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Net_Commissions_Payable__c","system.Commission Payment","Net Commissions Payable","currency","0","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Manager_Commission_Payment__c","system.Commission Payment","Manager Commission Payment","reference","18","true","false","","McLabs2__Commission_Payment__c"
"McLabs2__Commission_Payment__c","McLabs2__Total_Withheld__c","system.Commission Payment","Total Withheld","currency","0","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Import_Batch_ID__c","system.Commission Payment","Import Batch ID","string","18","true","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Holdbacks__c","system.Commission Payment","Expenses","currency","0","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Imported_Date__c","system.Commission Payment","Imported Date","date","0","true","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Agent_Commission_Payment__c","system.Commission Payment","Agent Commission Payment","reference","18","true","false","","McLabs2__Commission_Payment__c"
"McLabs2__Commission_Payment__c","McLabs2__Agent_Gross_Commission__c","system.Commission Payment","Agent Gross Commission","currency","0","true","false","",""
"McLabs2__Commission_Payment__c","McLabs2__Commission_Plan__c","system.Commission Payment","Commission Plan","reference","18","true","false","","McLabs2__Commission_Plan__c"
"McLabs2__Commission_Payment__c","McLabs2__Gross_Commission_Before_Holdbacks__c","system.Commission Payment","Gross Commission Before Expenses","currency","0","false","true","",""
"McLabs2__Commission_Payment__c","McLabs2__Paid_To_Broker__c","system.Commission Payment","Paid To Broker","reference","18","true","false","","User"
"McLabs2__Commission_Item__c","Id","Commission Item","Record ID","id","18","false","false","",""
"McLabs2__Commission_Item__c","OwnerId","Commission Item","Owner ID","reference","18","true","false","","GroupUser"
"McLabs2__Commission_Item__c","IsDeleted","Commission Item","Deleted","boolean","0","false","false","",""
"McLabs2__Commission_Item__c","Name","Commission Item","Item ID","string","80","false","false","",""
"McLabs2__Commission_Item__c","RecordTypeId","Commission Item","Record Type ID","reference","18","true","false","","RecordType"
"McLabs2__Commission_Item__c","CreatedById","Commission Item","Created By ID","reference","18","false","false","","User"
"McLabs2__Commission_Item__c","CreatedDate","Commission Item","Created Date","datetime","0","false","false","",""
